Zip Code,Date,Hour,Count,Day,Temperature,Feels Like,Precipitation
53207,2023-04-20,16,6,3,75.3,75.3,0.0
53207,2023-04-20,17,5,3,74.3,74.3,0.0
53207,2023-04-20,18,12,3,67.8,67.8,0.028
53207,2023-04-20,19,10,3,66.8,66.8,0.031
53207,2023-04-20,20,3,3,65.0,65.0,0.011
53207,2023-04-20,21,2,3,64.8,64.8,0.0
53207,2023-04-20,22,5,3,59.0,59.0,0.0
53207,2023-04-20,23,3,3,51.1,51.1,0.0
53208,2023-01-21,15,12,5,30.7,22.5,0.0
53208,2023-01-21,16,9,5,29.9,21.0,0.0
53208,2023-02-02,14,3,3,30.9,19.2,0.0
53208,2023-02-02,15,6,3,29.1,16.9,0.0
53208,2023-02-02,16,4,3,26.9,15.5,0.0
53208,2023-02-02,17,1,3,24.2,12.0,0.0
53208,2023-02-06,15,4,0,37.0,26.7,0.0
53208,2023-02-06,16,1,0,37.1,27.2,0.0
53208,2023-02-06,17,11,0,37.2,27.2,0.0
53208,2023-02-06,18,3,0,38.0,27.5,0.0
53208,2023-02-06,19,8,0,38.0,27.5,0.0
53208,2023-02-06,20,2,0,38.9,28.3,0.0
53208,2023-02-06,21,6,0,38.8,29.4,0.0
53208,2023-02-06,22,9,0,38.2,29.5,0.0
53208,2023-02-06,23,5,0,40.1,31.7,0.0
53208,2023-02-07,0,9,1,39.3,31.1,0.0
53208,2023-02-07,1,2,1,43.5,36.5,0.0
53208,2023-02-07,2,2,1,44.4,38.3,0.0
53208,2023-02-07,5,3,1,43.3,34.7,0.0
53208,2023-02-07,6,3,1,41.1,32.0,0.0
53208,2023-02-07,8,4,1,39.7,32.1,0.0
53208,2023-02-07,9,2,1,39.7,31.3,0.0
53208,2023-02-07,10,7,1,39.7,31.3,0.0
53208,2023-02-07,11,6,1,39.7,30.0,0.0
53208,2023-02-07,12,9,1,39.7,31.5,0.0
53208,2023-02-07,13,9,1,40.8,32.9,0.0
53208,2023-02-07,14,9,1,40.9,33.3,0.0
53208,2023-02-07,16,8,1,40.8,34.2,0.0
53208,2023-02-07,17,8,1,40.8,33.7,0.0
53208,2023-02-07,18,9,1,38.7,33.6,0.0
53208,2023-02-07,19,4,1,37.9,32.5,0.0
53208,2023-02-07,20,3,1,37.8,31.8,0.0
53208,2023-02-07,21,3,1,36.9,30.8,0.0
53208,2023-02-07,22,5,1,34.3,27.7,0.0
53208,2023-02-07,23,1,1,33.5,30.0,0.0
53208,2023-02-08,0,5,2,32.3,28.4,0.0
53208,2023-02-08,1,7,2,31.1,26.3,0.0
53208,2023-02-08,2,1,2,29.2,25.4,0.0
53208,2023-02-08,4,4,2,27.8,23.5,0.0
53208,2023-02-08,6,4,2,26.6,26.6,0.0
53208,2023-02-08,7,4,2,28.1,23.4,0.0
53208,2023-02-08,8,5,2,28.1,22.8,0.0
53208,2023-02-08,9,3,2,33.8,30.7,0.0
53208,2023-02-08,10,5,2,37.1,33.3,0.0
53208,2023-02-08,11,6,2,40.8,35.2,0.0
53208,2023-02-08,12,5,2,41.9,36.9,0.0
53208,2023-02-08,13,3,2,43.6,40.0,0.0
53208,2023-02-08,14,8,2,43.6,40.2,0.0
53208,2023-02-08,15,6,2,45.4,43.8,0.0
53208,2023-02-08,16,6,2,40.7,36.6,0.0
53208,2023-02-08,17,11,2,37.9,37.9,0.0
53208,2023-02-08,18,7,2,37.0,32.3,0.0
53208,2023-02-08,19,10,2,35.1,31.1,0.0
53208,2023-02-08,20,6,2,34.2,31.2,0.0
53208,2023-02-08,21,9,2,35.0,30.9,0.0
53208,2023-02-08,22,6,2,35.0,35.0,0.0
53208,2023-02-08,23,7,2,36.0,31.9,0.0
53208,2023-02-09,0,4,3,36.0,32.2,0.0
53208,2023-02-09,1,3,3,36.7,32.2,0.0
53208,2023-02-09,2,1,3,37.1,32.0,0.0
53208,2023-02-09,4,1,3,37.2,31.8,0.0
53208,2023-02-09,6,4,3,37.5,29.5,0.013
53208,2023-02-09,7,4,3,37.1,28.0,0.035
53208,2023-02-09,8,3,3,38.1,27.8,0.107
53208,2023-02-09,9,3,3,38.0,29.1,0.333
53208,2023-02-09,10,10,3,38.9,29.3,0.135
53208,2023-02-09,11,10,3,38.1,28.9,0.003
53208,2023-02-09,12,6,3,36.1,25.0,0.154
53208,2023-02-09,13,5,3,35.2,24.6,0.084
53208,2023-02-09,14,16,3,36.0,26.6,0.028
53208,2023-02-09,15,12,3,37.0,28.3,0.015
53208,2023-02-09,16,12,3,37.1,27.9,0.024
53208,2023-02-09,17,10,3,37.0,27.1,0.011
53208,2023-02-09,18,10,3,37.1,27.5,0.0
53208,2023-02-09,19,5,3,37.8,29.4,0.0
53208,2023-02-09,20,4,3,38.8,30.6,0.012
53208,2023-02-09,21,6,3,38.9,30.5,0.0
53208,2023-02-09,22,9,3,37.8,29.2,0.002
53208,2023-02-09,23,7,3,37.8,29.4,0.0
53208,2023-02-10,0,3,4,37.2,29.8,0.0
53208,2023-02-10,1,4,4,37.1,29.7,0.0
53208,2023-02-10,2,3,4,36.5,28.1,0.0
53208,2023-02-10,4,2,4,35.1,28.8,0.0
53208,2023-02-10,6,4,4,32.5,24.1,0.0
53208,2023-02-10,7,2,4,30.3,20.0,0.0
53208,2023-02-10,8,6,4,30.0,18.0,0.0
53208,2023-02-10,9,4,4,30.0,19.1,0.0
53208,2023-02-10,10,7,4,29.1,17.3,0.0
53208,2023-02-10,11,14,4,30.8,20.8,0.0
53208,2023-02-10,12,6,4,30.8,20.5,0.0
53208,2023-02-10,13,11,4,32.0,22.5,0.0
53208,2023-02-10,14,4,4,34.1,24.8,0.0
53208,2023-02-10,15,2,4,34.0,23.8,0.0
53208,2023-02-10,16,14,4,33.2,24.0,0.0
53208,2023-02-10,17,5,4,33.0,24.2,0.0
53208,2023-02-10,18,7,4,30.7,23.3,0.0
53208,2023-02-10,19,3,4,29.8,23.8,0.0
53208,2023-02-10,20,3,4,29.8,24.7,0.0
53208,2023-02-10,21,5,4,28.9,25.1,0.0
53208,2023-02-10,22,4,4,26.9,26.9,0.0
53208,2023-02-10,23,7,4,26.0,26.0,0.0
53208,2023-02-11,0,1,5,26.0,18.8,0.0
53208,2023-02-11,1,4,5,25.0,17.8,0.0
53208,2023-02-11,2,3,5,24.9,16.4,0.0
53208,2023-02-11,3,3,5,24.3,17.9,0.0
53208,2023-02-11,4,2,5,24.1,17.0,0.0
53208,2023-02-11,5,1,5,24.2,16.5,0.0
53208,2023-02-11,6,4,5,24.2,15.6,0.0
53208,2023-02-11,7,4,5,25.4,15.6,0.0
53208,2023-02-11,8,3,5,28.1,17.7,0.0
53208,2023-02-11,9,2,5,32.0,22.2,0.0
53208,2023-02-11,10,3,5,37.1,28.2,0.0
53208,2023-02-11,11,5,5,42.0,34.7,0.0
53208,2023-02-11,12,1,5,44.8,37.5,0.0
53208,2023-02-11,13,3,5,47.0,39.9,0.0
53208,2023-02-11,14,5,5,47.8,41.4,0.0
53208,2023-02-11,15,11,5,47.9,41.0,0.0
53208,2023-02-11,16,6,5,47.8,41.6,0.0
53208,2023-02-11,17,4,5,45.9,38.9,0.0
53208,2023-02-11,18,3,5,43.6,37.0,0.0
53208,2023-02-11,19,7,5,39.0,33.3,0.0
53208,2023-02-11,20,4,5,38.8,32.5,0.0
53208,2023-02-11,21,2,5,38.0,32.1,0.0
53208,2023-02-11,22,9,5,36.4,29.4,0.0
53208,2023-02-11,23,4,5,36.0,29.9,0.0
53208,2023-02-12,0,1,6,35.9,27.9,0.0
53208,2023-02-12,1,3,6,36.2,28.9,0.0
53208,2023-02-12,2,3,6,35.7,29.9,0.0
53208,2023-02-12,3,5,6,35.0,28.7,0.0
53208,2023-02-12,4,1,6,34.3,27.4,0.0
53208,2023-02-12,5,4,6,33.1,26.6,0.0
53208,2023-02-12,6,3,6,32.3,25.8,0.0
53208,2023-02-12,7,4,6,29.9,24.7,0.0
53208,2023-02-12,8,2,6,34.1,29.4,0.0
53208,2023-02-12,10,1,6,42.2,36.2,0.0
53208,2023-02-12,11,7,6,46.9,42.8,0.0
53208,2023-02-12,13,3,6,52.1,52.1,0.0
53208,2023-02-12,14,4,6,54.9,54.9,0.0
53208,2023-02-12,15,8,6,53.9,53.9,0.0
53208,2023-02-12,16,8,6,52.1,52.1,0.0
53208,2023-02-12,17,8,6,49.9,46.6,0.0
53208,2023-02-12,18,6,6,46.8,41.6,0.0
53208,2023-02-12,19,1,6,44.8,39.9,0.0
53208,2023-02-12,20,2,6,43.1,38.7,0.0
53208,2023-02-12,21,1,6,42.9,37.7,0.0
53208,2023-02-12,22,6,6,40.1,35.5,0.0
53208,2023-02-12,23,2,6,37.8,32.9,0.0
53208,2023-02-13,0,1,0,37.8,33.3,0.0
53208,2023-02-13,1,1,0,37.1,31.7,0.0
53208,2023-02-13,3,3,0,36.0,28.8,0.0
53208,2023-02-13,4,2,0,35.9,29.6,0.0
53208,2023-02-13,5,1,0,35.0,28.2,0.0
53208,2023-02-13,6,2,0,35.0,26.9,0.0
53208,2023-02-13,7,1,0,35.0,26.6,0.0
53208,2023-02-13,8,5,0,37.0,28.1,0.0
53208,2023-02-13,9,7,0,38.0,29.2,0.0
53208,2023-02-13,10,1,0,40.9,33.0,0.0
53208,2023-02-13,11,6,0,44.0,37.0,0.0
53208,2023-02-13,12,8,0,47.0,41.7,0.0
53208,2023-02-13,13,2,0,47.9,43.0,0.0
53208,2023-02-13,14,12,0,49.8,46.4,0.0
53208,2023-02-13,15,1,0,49.9,46.2,0.0
53208,2023-02-13,16,9,0,49.9,46.2,0.0
53208,2023-02-13,17,6,0,47.8,43.8,0.0
53208,2023-02-13,18,9,0,45.9,43.7,0.0
53208,2023-02-13,19,9,0,41.8,38.1,0.0
53208,2023-02-13,20,4,0,40.5,37.4,0.0
53208,2023-02-13,21,2,0,39.2,37.3,0.0
53208,2023-02-13,22,5,0,34.9,30.6,0.0
53208,2023-02-13,23,3,0,33.7,33.7,0.0
53208,2023-02-14,0,2,1,35.6,30.8,0.0
53208,2023-02-14,1,7,1,36.2,30.5,0.0
53208,2023-02-14,2,2,1,35.3,31.5,0.0
53208,2023-02-14,4,1,1,33.7,29.5,0.0
53208,2023-02-14,5,3,1,35.9,29.9,0.0
53208,2023-02-14,6,2,1,35.1,30.6,0.0
53208,2023-02-14,7,3,1,32.9,27.4,0.0
53208,2023-02-14,8,3,1,39.7,34.1,0.0
53208,2023-02-14,9,4,1,44.7,38.6,0.0
53208,2023-02-14,10,8,1,49.4,45.4,0.0
53208,2023-02-14,11,10,1,50.5,50.5,0.0
53208,2023-02-14,12,7,1,48.4,42.6,0.0
53208,2023-02-14,13,8,1,47.8,42.1,0.0
53208,2023-02-14,14,9,1,45.0,38.9,0.0
53208,2023-02-14,15,9,1,46.1,39.3,0.0
53208,2023-02-14,16,12,1,44.2,37.2,0.011
53208,2023-02-14,17,9,1,44.2,36.1,0.0
53208,2023-02-14,18,6,1,44.2,36.8,0.0
53208,2023-02-14,19,8,1,45.0,37.7,0.012
53208,2023-02-14,20,8,1,46.9,39.4,0.0
53208,2023-02-14,21,8,1,47.7,40.5,0.0
53208,2023-02-14,22,2,1,47.1,41.0,0.005
53208,2023-02-14,23,5,1,50.9,50.9,0.011
53208,2023-02-15,0,8,2,50.6,50.6,0.0
53208,2023-02-15,1,3,2,51.2,51.2,0.0
53208,2023-02-15,2,5,2,49.2,43.4,0.0
53208,2023-02-15,3,1,2,48.2,42.5,0.0
53208,2023-02-15,4,2,2,47.6,41.6,0.0
53208,2023-02-15,5,3,2,48.4,42.3,0.0
53208,2023-02-15,6,2,2,48.9,42.2,0.0
53208,2023-02-15,7,9,2,46.1,38.6,0.007
53208,2023-02-15,8,11,2,43.1,33.3,0.0
53208,2023-02-15,9,7,2,42.3,32.2,0.0
53208,2023-02-15,10,3,2,43.1,32.2,0.0
53208,2023-02-15,11,7,2,42.4,32.7,0.0
53208,2023-02-15,12,9,2,41.1,31.3,0.0
53208,2023-02-15,13,7,2,41.0,31.2,0.0
53208,2023-02-15,14,6,2,39.8,30.7,0.0
53208,2023-02-15,15,4,2,39.8,31.0,0.0
53208,2023-02-15,16,10,2,38.9,30.2,0.0
53208,2023-02-15,17,2,2,38.0,30.6,0.0
53208,2023-02-15,18,7,2,38.0,30.8,0.0
53208,2023-02-15,19,3,2,37.1,31.0,0.0
53208,2023-02-15,20,3,2,37.1,30.1,0.0
53208,2023-02-15,21,4,2,37.0,31.5,0.0
53208,2023-02-15,22,3,2,35.1,28.1,0.0
53208,2023-02-15,23,5,2,35.1,29.7,0.0
53208,2023-02-16,0,2,3,33.7,30.8,0.0
53208,2023-02-16,1,2,3,33.6,27.9,0.0
53208,2023-02-16,2,8,3,33.0,23.2,0.0
53208,2023-02-16,3,6,3,32.5,23.4,0.0
53208,2023-02-16,4,3,3,32.6,22.3,0.0
53208,2023-02-16,6,4,3,31.7,21.0,0.0
53208,2023-02-16,7,5,3,31.6,20.4,0.0
53208,2023-02-16,8,7,3,32.0,20.4,0.0
53208,2023-02-16,9,3,3,30.9,20.2,0.018
53208,2023-02-16,10,3,3,30.0,19.0,0.03
53208,2023-02-16,11,10,3,30.8,18.6,0.011
53208,2023-02-16,12,4,3,30.0,16.5,0.03
53208,2023-02-16,13,7,3,30.0,16.3,0.026
53208,2023-02-16,14,17,3,29.9,17.0,0.037
53208,2023-02-16,15,2,3,29.9,16.4,0.018
53208,2023-02-16,16,9,3,30.0,16.1,0.035
53208,2023-02-16,17,11,3,30.0,16.5,0.0
53208,2023-02-16,18,9,3,29.1,14.8,0.046
53208,2023-02-16,19,6,3,26.5,12.7,0.028
53208,2023-02-16,20,2,3,25.2,11.6,0.011
53208,2023-02-16,21,2,3,25.2,11.9,0.006
53208,2023-02-16,22,4,3,24.6,11.1,0.004
53208,2023-02-16,23,4,3,23.9,11.1,0.009
53208,2023-02-17,0,9,4,22.7,9.0,0.0
53208,2023-02-17,1,4,4,21.4,8.1,0.0
53208,2023-02-17,2,2,4,20.7,8.1,0.0
53208,2023-02-17,4,2,4,19.2,8.1,0.0
53208,2023-02-17,7,3,4,17.3,5.0,0.0
53208,2023-02-17,8,4,4,17.9,6.8,0.0
53208,2023-02-17,9,4,4,19.0,6.8,0.0
53208,2023-02-17,10,4,4,19.1,7.0,0.0
53208,2023-02-17,11,13,4,20.8,12.9,0.0
53208,2023-02-17,12,6,4,22.8,14.5,0.0
53208,2023-02-17,13,4,4,23.9,15.7,0.0
53208,2023-02-17,14,2,4,25.7,18.6,0.0
53208,2023-02-17,15,5,4,25.8,16.4,0.0
53208,2023-02-17,16,6,4,24.9,15.2,0.0
53208,2023-02-17,17,13,4,24.0,13.8,0.0
53208,2023-02-17,18,5,4,20.9,9.9,0.0
53208,2023-02-17,19,9,4,19.2,7.8,0.0
53208,2023-02-17,20,5,4,19.1,6.4,0.0
53208,2023-02-17,21,1,4,18.1,4.4,0.0
53208,2023-02-17,22,4,4,18.0,3.0,0.0
53208,2023-02-17,23,3,4,18.0,3.7,0.0
53208,2023-02-18,0,5,5,20.0,6.8,0.0
53208,2023-02-18,1,2,5,21.8,8.1,0.0
53208,2023-02-18,2,5,5,24.5,10.2,0.0
53208,2023-02-18,3,7,5,25.3,13.1,0.0
53208,2023-02-18,5,5,5,29.0,19.2,0.0
53208,2023-02-18,6,1,5,26.2,16.3,0.0
53208,2023-02-18,7,1,5,27.0,19.2,0.0
53208,2023-02-18,8,5,5,28.2,20.2,0.0
53208,2023-02-18,9,7,5,30.9,22.2,0.0
53208,2023-02-18,10,6,5,33.3,24.6,0.0
53208,2023-02-18,11,11,5,35.9,27.0,0.0
53208,2023-02-18,13,1,5,37.3,29.7,0.0
53208,2023-02-18,14,3,5,39.0,31.4,0.0
53208,2023-02-18,15,4,5,39.1,31.5,0.0
53208,2023-02-18,16,5,5,40.0,33.0,0.0
53208,2023-02-18,17,13,5,39.0,33.0,0.0
53208,2023-02-18,18,10,5,37.1,34.7,0.0
53208,2023-02-18,19,8,5,34.1,34.1,0.0
53208,2023-02-18,20,1,5,33.4,30.1,0.0
53208,2023-02-18,21,4,5,36.2,29.4,0.0
53208,2023-02-18,23,3,5,38.4,31.7,0.0
53208,2023-02-19,0,2,6,38.7,32.7,0.0
53208,2023-02-19,1,5,6,38.8,31.6,0.0
53208,2023-02-19,2,2,6,38.7,31.9,0.0
53208,2023-02-19,3,1,6,39.3,32.3,0.0
53208,2023-02-19,5,3,6,39.0,31.3,0.0
53208,2023-02-19,6,2,6,39.4,31.9,0.0
53208,2023-02-19,7,2,6,39.4,32.1,0.0
53208,2023-02-19,8,8,6,39.8,32.0,0.0
53208,2023-02-19,9,9,6,42.2,34.4,0.0
53208,2023-02-19,10,6,6,44.1,35.8,0.0
53208,2023-02-19,11,3,6,44.2,35.8,0.0
53208,2023-02-19,12,3,6,44.3,36.2,0.0
53208,2023-02-19,13,2,6,45.1,37.5,0.0
53208,2023-02-19,14,9,6,45.2,38.0,0.0
53208,2023-02-19,15,6,6,45.2,37.8,0.0
53208,2023-02-19,16,3,6,45.1,38.4,0.0
53208,2023-02-19,17,10,6,44.2,38.6,0.0
53208,2023-02-19,18,13,6,43.0,36.9,0.0
53208,2023-02-19,19,9,6,41.0,35.2,0.0
53208,2023-02-19,20,3,6,40.9,35.1,0.0
53208,2023-02-19,21,5,6,40.9,36.8,0.0
53208,2023-02-19,22,2,6,34.7,27.1,0.0
53208,2023-02-19,23,3,6,33.7,27.2,0.0
53208,2023-02-20,0,4,0,32.6,27.0,0.0
53208,2023-02-20,1,2,0,31.6,27.1,0.0
53208,2023-02-20,3,1,0,29.2,24.5,0.0
53208,2023-02-20,5,4,0,28.1,22.3,0.0
53208,2023-02-20,6,7,0,27.9,27.9,0.0
53208,2023-02-20,7,5,0,26.5,26.5,0.0
53208,2023-02-20,8,7,0,29.8,29.8,0.0
53208,2023-02-20,9,5,0,34.0,34.0,0.0
53208,2023-02-20,10,10,0,36.1,36.1,0.0
53208,2023-02-20,11,11,0,36.0,30.3,0.0
53208,2023-02-20,12,4,0,37.1,31.0,0.0
53208,2023-02-20,13,8,0,38.0,31.1,0.0
53208,2023-02-20,14,9,0,38.9,31.8,0.0
53208,2023-02-20,15,11,0,38.9,30.8,0.0
53208,2023-02-20,16,4,0,38.9,32.0,0.0
53208,2023-02-20,17,8,0,38.0,31.5,0.0
53208,2023-02-20,18,7,0,35.1,28.6,0.0
53208,2023-02-20,19,7,0,35.0,27.9,0.0
53208,2023-02-20,20,6,0,34.1,26.9,0.0
53208,2023-02-20,21,1,0,34.2,26.8,0.0
53208,2023-02-20,22,5,0,36.9,29.7,0.0
53208,2023-02-20,23,3,0,38.2,30.1,0.0
53208,2023-02-21,0,8,1,38.3,30.0,0.0
53208,2023-02-21,1,2,1,37.9,29.1,0.0
53208,2023-02-21,2,6,1,36.1,26.3,0.0
53208,2023-02-21,4,1,1,33.2,21.4,0.0
53208,2023-02-21,5,1,1,29.3,16.8,0.0
53208,2023-02-21,6,1,1,24.4,10.2,0.0
53208,2023-02-21,7,2,1,22.6,7.9,0.0
53208,2023-02-21,8,6,1,23.0,9.9,0.0
53208,2023-02-21,9,1,1,24.2,10.4,0.0
53208,2023-02-21,10,9,1,24.2,10.8,0.0
53208,2023-02-21,11,7,1,26.0,15.5,0.0
53208,2023-02-21,12,3,1,28.0,17.6,0.0
53208,2023-02-21,13,11,1,29.1,22.6,0.0
53208,2023-02-21,14,12,1,30.8,23.0,0.0
53208,2023-02-21,15,7,1,32.0,24.8,0.0
53208,2023-02-21,16,8,1,32.0,27.2,0.0
53208,2023-02-21,17,5,1,32.0,25.8,0.0
53208,2023-02-21,18,12,1,30.8,23.5,0.0
53208,2023-02-21,19,8,1,31.9,26.1,0.0
53208,2023-02-21,20,7,1,29.1,25.5,0.0
53208,2023-02-21,21,4,1,28.3,24.1,0.011
53208,2023-02-21,22,6,1,28.9,22.1,0.0
53208,2023-02-21,23,5,1,29.7,22.1,0.0
53208,2023-02-22,0,2,2,30.4,20.8,0.0
53208,2023-02-22,1,3,2,30.8,20.8,0.0
53208,2023-02-22,2,4,2,31.6,21.2,0.0
53208,2023-02-22,3,3,2,31.6,20.6,0.0
53208,2023-02-22,4,3,2,30.8,18.7,0.0
53208,2023-02-22,6,3,2,31.7,19.8,0.0
53208,2023-02-22,7,1,2,31.7,20.1,0.0
53208,2023-02-22,8,4,2,32.0,19.8,0.0
53208,2023-02-22,9,6,2,32.0,20.8,0.0
53208,2023-02-22,10,6,2,32.0,18.5,0.0
53208,2023-02-22,11,15,2,32.0,18.5,0.002
53208,2023-02-22,12,10,2,32.0,19.8,0.012
53208,2023-02-22,13,2,2,32.0,19.2,0.049
53208,2023-02-22,14,11,2,32.1,19.6,0.025
53208,2023-02-22,15,11,2,32.1,19.2,0.089
53208,2023-02-22,16,5,2,32.1,20.0,0.098
53208,2023-02-22,17,7,2,33.3,21.0,0.108
53208,2023-02-22,18,11,2,32.2,18.8,0.102
53208,2023-02-22,19,2,2,32.2,19.2,0.04
53208,2023-02-22,20,2,2,32.2,19.2,0.07
53208,2023-02-22,21,2,2,32.2,19.9,0.037
53208,2023-02-22,22,4,2,31.8,21.2,0.015
53208,2023-02-22,23,1,2,31.8,20.8,0.001
53208,2023-02-23,0,3,3,32.5,22.3,0.025
53208,2023-02-23,1,3,3,31.7,21.6,0.026
53208,2023-02-23,3,5,3,31.7,21.8,0.0
53208,2023-02-23,4,4,3,31.7,22.7,0.009
53208,2023-02-23,5,1,3,32.1,23.3,0.0
53208,2023-02-23,7,1,3,33.0,25.1,0.0
53208,2023-02-23,8,8,3,33.3,25.4,0.0
53208,2023-02-23,9,4,3,34.1,29.4,0.006
53208,2023-02-23,10,4,3,34.1,29.7,0.0
53208,2023-02-23,11,12,3,35.9,29.2,0.0
53208,2023-02-23,12,1,3,39.5,30.2,0.0
53208,2023-02-23,13,7,3,37.1,28.0,0.0
53208,2023-02-23,14,8,3,35.9,26.1,0.0
53208,2023-02-23,15,3,3,34.9,23.6,0.0
53208,2023-02-23,16,8,3,33.1,21.3,0.0
53208,2023-02-23,17,7,3,31.9,20.4,0.0
53208,2023-02-23,18,4,3,30.7,18.2,0.0
53208,2023-02-23,19,6,3,29.8,19.2,0.0
53208,2023-02-23,20,3,3,28.9,17.7,0.0
53208,2023-02-23,21,6,3,27.0,14.7,0.0
53208,2023-02-23,22,2,3,25.8,14.0,0.0
53208,2023-02-23,23,1,3,25.4,12.2,0.0
53208,2023-02-24,0,5,4,24.6,13.5,0.0
53208,2023-02-24,1,3,4,24.2,13.3,0.0
53208,2023-02-24,2,4,4,22.3,10.4,0.0
53208,2023-02-24,3,4,4,20.3,8.3,0.0
53208,2023-02-24,5,1,4,17.3,6.2,0.0
53208,2023-02-24,6,3,4,16.3,4.9,0.0
53208,2023-02-24,7,2,4,14.3,3.4,0.0
53208,2023-02-24,8,1,4,16.2,4.1,0.0
53208,2023-02-24,9,8,4,18.1,7.9,0.0
53208,2023-02-24,10,7,4,20.1,8.9,0.0
53208,2023-02-24,11,12,4,21.9,15.1,0.0
53208,2023-02-24,12,7,4,22.1,11.9,0.0
53208,2023-02-24,13,4,4,23.2,12.5,0.0
53208,2023-02-24,14,10,4,23.1,13.2,0.0
53208,2023-02-24,15,12,4,22.0,13.3,0.0
53208,2023-02-24,16,5,4,22.0,13.4,0.0
53208,2023-02-24,17,3,4,22.0,14.5,0.0
53208,2023-02-24,18,2,4,21.9,13.5,0.0
53208,2023-02-24,19,10,4,23.0,13.9,0.0
53208,2023-02-24,20,1,4,23.1,14.8,0.0
53208,2023-02-24,21,5,4,24.3,15.3,0.0
53208,2023-02-24,22,2,4,24.7,16.4,0.0
53208,2023-02-24,23,1,4,24.0,17.4,0.02
53208,2023-02-25,0,4,5,24.7,16.7,0.04
53208,2023-02-25,1,5,5,26.1,18.4,0.009
53208,2023-02-25,3,4,5,26.7,20.8,0.0
53208,2023-02-25,4,3,5,26.2,19.3,0.0
53208,2023-02-25,5,3,5,25.4,18.9,0.008
53208,2023-02-25,6,2,5,25.4,25.4,0.0
53208,2023-02-25,7,5,5,25.4,20.2,0.0
53208,2023-02-25,8,3,5,26.1,18.6,0.0
53208,2023-02-25,9,9,5,27.0,19.5,0.0
53208,2023-02-25,10,2,5,28.1,18.9,0.0
53208,2023-02-25,11,4,5,29.0,21.3,0.0
53208,2023-02-25,12,6,5,30.8,24.4,0.0
53208,2023-02-25,13,8,5,32.1,25.6,0.0
53208,2023-02-25,14,2,5,34.2,25.9,0.0
53208,2023-02-25,15,13,5,35.3,25.9,0.0
53208,2023-02-25,16,2,5,36.2,27.1,0.0
53208,2023-02-25,17,7,5,36.1,28.3,0.0
53208,2023-02-25,18,3,5,35.1,27.4,0.0
53208,2023-02-25,19,3,5,35.1,27.4,0.0
53208,2023-02-25,20,4,5,34.2,25.2,0.0
53208,2023-02-25,22,2,5,33.6,24.8,0.0
53208,2023-02-25,23,4,5,33.6,24.5,0.0
53208,2023-02-26,0,8,6,33.0,24.4,0.0
53208,2023-02-26,1,4,6,32.1,24.5,0.0
53208,2023-02-26,2,1,6,30.7,22.8,0.0
53208,2023-02-26,3,1,6,30.8,24.1,0.0
53208,2023-02-26,4,1,6,29.3,29.3,0.0
53208,2023-02-26,5,1,6,27.1,21.7,0.0
53208,2023-02-26,7,3,6,25.0,25.0,0.0
53208,2023-02-26,8,3,6,30.8,24.2,0.0
53208,2023-02-26,10,7,6,36.0,29.7,0.0
53208,2023-02-26,11,1,6,38.9,33.4,0.0
53208,2023-02-26,12,3,6,42.0,38.2,0.0
53208,2023-02-26,13,7,6,42.7,42.7,0.0
53208,2023-02-26,14,8,6,39.8,34.7,0.0
53208,2023-02-26,15,3,6,38.2,31.9,0.0
53208,2023-02-26,16,6,6,37.3,31.9,0.0
53208,2023-02-26,17,1,6,35.9,28.5,0.0
53208,2023-02-26,18,6,6,33.3,26.4,0.0
53208,2023-02-26,19,6,6,33.2,26.8,0.0
53208,2023-02-26,20,1,6,33.3,27.0,0.0
53208,2023-02-26,21,7,6,33.3,26.3,0.0
53208,2023-02-26,22,5,6,33.0,27.3,0.0
53208,2023-02-26,23,5,6,33.6,26.1,0.0
53208,2023-02-27,0,6,0,34.5,27.6,0.0
53208,2023-02-27,1,4,0,35.2,27.8,0.0
53208,2023-02-27,2,3,0,36.5,27.8,0.0
53208,2023-02-27,4,2,0,37.6,28.7,0.0
53208,2023-02-27,5,5,0,37.2,27.7,0.044
53208,2023-02-27,6,3,0,36.5,25.6,0.295
53208,2023-02-27,7,12,0,35.3,23.4,0.211
53208,2023-02-27,8,7,0,36.2,24.8,0.619
53208,2023-02-27,9,4,0,37.3,27.7,0.434
53208,2023-02-27,10,7,0,38.2,27.9,0.114
53208,2023-02-27,11,4,0,38.3,28.3,0.158
53208,2023-02-27,12,11,0,38.3,27.7,0.076
53208,2023-02-27,13,5,0,38.4,27.2,0.02
53208,2023-02-27,14,6,0,39.3,31.9,0.005
53208,2023-02-27,15,11,0,39.3,33.1,0.014
53208,2023-02-27,16,6,0,39.2,34.9,0.005
53208,2023-02-27,17,12,0,39.1,39.1,0.011
53208,2023-02-27,18,8,0,38.2,33.6,0.0
53208,2023-02-27,19,7,0,37.3,29.5,0.0
53208,2023-02-27,20,11,0,37.1,28.9,0.0
53208,2023-02-27,21,4,0,37.1,30.3,0.0
53208,2023-02-27,22,7,0,35.2,25.9,0.0
53208,2023-02-27,23,4,0,34.5,25.2,0.0
53208,2023-02-28,0,2,1,34.5,25.0,0.0
53208,2023-02-28,1,2,1,34.5,25.5,0.0
53208,2023-02-28,4,3,1,36.5,26.9,0.0
53208,2023-02-28,6,4,1,36.5,28.8,0.0
53208,2023-02-28,7,4,1,35.2,26.9,0.0
