Zip Code,Date,Count,Day,Feels Like,Precipitation
53224,2023-03-03,14,4,28.5,0.0
53224,2023-03-04,19,5,34.9,0.031
53224,2023-03-05,11,6,32.8,0.02
53224,2023-03-06,39,0,32.9,0.473
53224,2023-03-07,30,1,30.1,0.001
53224,2023-03-08,21,2,31.2,0.0
53224,2023-03-09,21,3,28.8,0.454
53224,2023-03-10,19,4,25.7,0.465
53224,2023-03-11,22,5,25.5,0.011
53224,2023-03-12,16,6,27.5,0.111
53224,2023-03-13,13,0,19.7,0.04
53224,2023-03-14,15,1,17.8,0.0
53224,2023-03-21,15,1,36.4,0.0
53224,2023-03-22,23,2,39.4,0.0
53224,2023-03-23,21,3,33.4,0.032
53224,2023-03-24,29,4,31.1,0.0
53224,2023-03-25,22,5,27.7,0.66
53224,2023-03-26,17,6,32.6,0.107
53224,2023-03-27,22,0,30.5,0.005
53224,2023-03-28,21,1,35.1,0.0
53224,2023-03-29,10,2,28.1,0.0
53224,2023-03-30,12,3,28.7,0.0
53224,2023-04-01,18,5,30.8,0.011
53224,2023-04-02,21,6,33.6,0.0
53224,2023-04-03,27,0,48.1,0.211
53224,2023-04-04,29,1,38.6,0.523
53224,2023-04-05,33,2,47.9,0.339
53224,2023-04-06,28,3,36.3,0.0
53224,2023-04-07,30,4,31.8,0.0
53224,2023-04-08,27,5,45.6,0.0
53224,2023-04-09,23,6,53.2,0.0
53224,2023-04-10,18,0,58.8,0.0
53224,2023-04-11,23,1,66.5,0.0
53224,2023-04-12,58,2,70.8,0.0
53224,2023-04-13,20,3,69.7,0.0
53224,2023-04-14,8,4,66.1,0.0
53224,2023-04-15,17,5,67.0,0.012
53224,2023-04-16,18,6,47.1,0.162
53224,2023-04-17,35,0,25.4,0.023
53224,2023-04-18,18,1,38.5,0.0
53224,2023-04-19,15,2,33.8,0.119
53224,2023-04-20,19,3,53.6,0.16
53225,2023-02-02,4,3,10.7,0.0
53225,2023-02-06,3,0,23.7,0.0
53225,2023-02-07,30,1,33.1,0.0
53225,2023-02-08,34,2,31.7,0.0
53225,2023-02-09,31,3,29.0,0.957
53225,2023-02-10,40,4,24.2,0.0
53225,2023-02-11,38,5,28.0,0.0
53225,2023-02-12,37,6,37.2,0.0
53225,2023-02-13,22,0,35.5,0.0
53225,2023-02-14,25,1,37.1,0.039
53225,2023-02-15,41,2,35.4,0.007
53225,2023-02-16,40,3,18.4,0.309
53225,2023-02-17,30,4,9.2,0.0
53225,2023-02-18,32,5,24.3,0.0
53225,2023-02-19,31,6,34.1,0.0
53225,2023-02-20,36,0,28.9,0.0
53225,2023-02-21,32,1,20.7,0.011
53225,2023-02-22,28,2,19.9,0.648
53225,2023-02-23,40,3,22.6,0.066
53225,2023-02-24,27,4,11.4,0.02
53225,2023-02-25,31,5,23.1,0.057
53225,2023-02-26,38,6,28.1,0.0
53225,2023-02-27,22,0,28.9,2.006
53225,2023-02-28,43,1,33.9,0.0
53225,2023-03-01,39,2,37.8,0.0
53225,2023-03-02,39,3,28.2,0.0
53225,2023-03-03,31,4,28.5,0.0
53225,2023-03-04,35,5,34.9,0.031
53225,2023-03-05,43,6,32.8,0.02
53225,2023-03-06,36,0,32.9,0.473
53225,2023-03-07,49,1,30.1,0.001
53225,2023-03-08,20,2,31.2,0.0
53225,2023-03-09,47,3,28.8,0.454
53225,2023-03-10,32,4,25.7,0.465
53225,2023-03-11,28,5,25.5,0.011
53225,2023-03-12,38,6,27.5,0.111
53225,2023-03-13,45,0,19.7,0.04
53225,2023-03-14,32,1,17.8,0.0
53225,2023-03-21,22,1,36.4,0.0
53225,2023-03-22,23,2,39.4,0.0
53225,2023-03-23,25,3,33.4,0.032
53225,2023-03-24,27,4,31.1,0.0
53225,2023-03-25,37,5,27.7,0.66
53225,2023-03-26,27,6,32.6,0.107
53225,2023-03-27,26,0,30.5,0.005
53225,2023-03-28,34,1,35.1,0.0
53225,2023-03-29,21,2,28.1,0.0
53225,2023-03-30,8,3,28.7,0.0
53225,2023-04-01,22,5,30.8,0.011
53225,2023-04-02,32,6,33.6,0.0
53225,2023-04-03,22,0,48.1,0.211
53225,2023-04-04,35,1,38.6,0.523
53225,2023-04-05,24,2,47.9,0.339
53225,2023-04-06,33,3,36.3,0.0
53225,2023-04-07,17,4,31.8,0.0
53225,2023-04-08,27,5,45.6,0.0
53225,2023-04-09,30,6,53.2,0.0
53225,2023-04-10,51,0,58.8,0.0
53225,2023-04-11,24,1,66.5,0.0
53225,2023-04-12,36,2,70.8,0.0
53225,2023-04-13,33,3,69.7,0.0
53225,2023-04-14,39,4,66.1,0.0
53225,2023-04-15,31,5,67.0,0.012
53225,2023-04-16,30,6,47.1,0.162
53225,2023-04-17,37,0,25.4,0.023
53225,2023-04-18,19,1,38.5,0.0
53225,2023-04-19,26,2,33.8,0.119
53225,2023-04-20,19,3,53.6,0.16
53226,2023-02-06,3,0,23.7,0.0
53226,2023-02-07,3,1,33.1,0.0
53226,2023-02-08,10,2,31.7,0.0
53226,2023-02-09,3,3,29.0,0.957
53226,2023-02-10,2,4,24.2,0.0
53226,2023-02-11,5,5,28.0,0.0
53226,2023-02-12,6,6,37.2,0.0
53226,2023-02-13,2,0,35.5,0.0
53226,2023-02-14,9,1,37.1,0.039
53226,2023-02-15,4,2,35.4,0.007
53226,2023-02-16,15,3,18.4,0.309
53226,2023-02-17,2,4,9.2,0.0
53226,2023-02-18,2,5,24.3,0.0
53226,2023-02-20,7,0,28.9,0.0
53226,2023-02-21,6,1,20.7,0.011
53226,2023-02-22,4,2,19.9,0.648
53226,2023-02-23,3,3,22.6,0.066
53226,2023-02-24,6,4,11.4,0.02
53226,2023-02-25,3,5,23.1,0.057
53226,2023-02-26,4,6,28.1,0.0
53226,2023-02-27,4,0,28.9,2.006
53226,2023-02-28,4,1,33.9,0.0
53226,2023-03-01,9,2,37.8,0.0
53226,2023-03-02,3,3,28.2,0.0
53226,2023-03-04,6,5,34.9,0.031
53226,2023-03-05,5,6,32.8,0.02
53226,2023-03-06,2,0,32.9,0.473
53226,2023-03-07,10,1,30.1,0.001
53226,2023-03-08,3,2,31.2,0.0
53226,2023-03-10,1,4,25.7,0.465
53226,2023-03-11,8,5,25.5,0.011
53226,2023-03-12,3,6,27.5,0.111
53226,2023-03-13,4,0,19.7,0.04
53226,2023-03-14,2,1,17.8,0.0
53226,2023-03-21,8,1,36.4,0.0
53226,2023-03-22,4,2,39.4,0.0
53226,2023-03-23,2,3,33.4,0.032
53226,2023-03-24,4,4,31.1,0.0
53226,2023-03-25,2,5,27.7,0.66
53226,2023-03-26,2,6,32.6,0.107
53226,2023-03-27,9,0,30.5,0.005
53226,2023-03-28,2,1,35.1,0.0
53226,2023-03-29,7,2,28.1,0.0
53226,2023-03-30,1,3,28.7,0.0
53226,2023-04-01,8,5,30.8,0.011
53226,2023-04-02,1,6,33.6,0.0
53226,2023-04-03,6,0,48.1,0.211
53226,2023-04-04,2,1,38.6,0.523
53226,2023-04-05,4,2,47.9,0.339
53226,2023-04-06,6,3,36.3,0.0
53226,2023-04-07,7,4,31.8,0.0
53226,2023-04-08,8,5,45.6,0.0
53226,2023-04-09,4,6,53.2,0.0
53226,2023-04-10,6,0,58.8,0.0
53226,2023-04-11,10,1,66.5,0.0
53226,2023-04-12,4,2,70.8,0.0
53226,2023-04-13,10,3,69.7,0.0
53226,2023-04-14,8,4,66.1,0.0
53226,2023-04-15,3,5,67.0,0.012
53226,2023-04-16,7,6,47.1,0.162
53226,2023-04-17,11,0,25.4,0.023
53226,2023-04-18,3,1,38.5,0.0
53226,2023-04-19,3,2,33.8,0.119
53226,2023-04-20,7,3,53.6,0.16
53227,2023-02-08,2,2,31.7,0.0
53227,2023-02-11,3,5,28.0,0.0
53227,2023-02-12,2,6,37.2,0.0
53227,2023-02-13,4,0,35.5,0.0
53227,2023-02-14,3,1,37.1,0.039
53227,2023-02-15,8,2,35.4,0.007
53227,2023-02-16,2,3,18.4,0.309
53227,2023-02-18,4,5,24.3,0.0
53227,2023-02-20,7,0,28.9,0.0
53227,2023-02-22,2,2,19.9,0.648
53227,2023-02-23,2,3,22.6,0.066
53227,2023-02-25,1,5,23.1,0.057
53227,2023-02-27,1,0,28.9,2.006
53227,2023-02-28,1,1,33.9,0.0
53227,2023-03-02,3,3,28.2,0.0
53227,2023-03-03,1,4,28.5,0.0
53227,2023-03-05,1,6,32.8,0.02
53227,2023-03-06,1,0,32.9,0.473
53227,2023-03-08,1,2,31.2,0.0
53227,2023-03-09,1,3,28.8,0.454
53227,2023-03-10,3,4,25.7,0.465
53227,2023-03-11,3,5,25.5,0.011
53227,2023-03-13,4,0,19.7,0.04
53227,2023-03-14,4,1,17.8,0.0
53227,2023-03-21,1,1,36.4,0.0
53227,2023-03-22,2,2,39.4,0.0
53227,2023-03-23,4,3,33.4,0.032
53227,2023-03-25,8,5,27.7,0.66
53227,2023-03-26,2,6,32.6,0.107
53227,2023-03-28,2,1,35.1,0.0
53227,2023-03-29,1,2,28.1,0.0
53227,2023-03-30,2,3,28.7,0.0
53227,2023-04-02,1,6,33.6,0.0
53227,2023-04-03,5,0,48.1,0.211
53227,2023-04-04,6,1,38.6,0.523
53227,2023-04-07,2,4,31.8,0.0
53227,2023-04-11,4,1,66.5,0.0
53227,2023-04-12,3,2,70.8,0.0
53227,2023-04-15,2,5,67.0,0.012
53227,2023-04-18,2,1,38.5,0.0
53227,2023-04-19,1,2,33.8,0.119
53227,2023-04-20,3,3,53.6,0.16
53228,2023-02-06,1,0,23.7,0.0
53228,2023-02-09,1,3,29.0,0.957
53228,2023-02-10,3,4,24.2,0.0
53228,2023-02-12,3,6,37.2,0.0
53228,2023-02-13,3,0,35.5,0.0
53228,2023-02-15,1,2,35.4,0.007
53228,2023-02-16,1,3,18.4,0.309
53228,2023-02-18,1,5,24.3,0.0
53228,2023-02-20,1,0,28.9,0.0
53228,2023-02-22,2,2,19.9,0.648
53228,2023-02-23,2,3,22.6,0.066
53228,2023-02-24,2,4,11.4,0.02
53228,2023-02-26,1,6,28.1,0.0
53228,2023-02-27,1,0,28.9,2.006
53228,2023-02-28,3,1,33.9,0.0
53228,2023-03-02,3,3,28.2,0.0
53228,2023-03-04,1,5,34.9,0.031
53228,2023-03-05,1,6,32.8,0.02
53228,2023-03-08,2,2,31.2,0.0
53228,2023-03-11,3,5,25.5,0.011
53228,2023-03-12,2,6,27.5,0.111
53228,2023-03-13,1,0,19.7,0.04
53228,2023-03-14,3,1,17.8,0.0
53228,2023-03-22,2,2,39.4,0.0
53228,2023-03-23,1,3,33.4,0.032
53228,2023-03-24,1,4,31.1,0.0
53228,2023-03-25,3,5,27.7,0.66
53228,2023-03-28,2,1,35.1,0.0
53228,2023-03-29,3,2,28.1,0.0
53228,2023-03-30,1,3,28.7,0.0
53228,2023-04-01,1,5,30.8,0.011
53228,2023-04-02,3,6,33.6,0.0
53228,2023-04-03,1,0,48.1,0.211
53228,2023-04-04,1,1,38.6,0.523
53228,2023-04-08,2,5,45.6,0.0
53228,2023-04-09,2,6,53.2,0.0
53228,2023-04-11,2,1,66.5,0.0
53228,2023-04-12,2,2,70.8,0.0
53228,2023-04-13,1,3,69.7,0.0
53228,2023-04-17,2,0,25.4,0.023
53228,2023-04-20,4,3,53.6,0.16
53233,2023-01-21,6,5,21.8,0.0
53233,2023-02-02,9,3,10.7,0.0
53233,2023-02-06,38,0,23.7,0.0
53233,2023-02-07,92,1,33.1,0.0
53233,2023-02-08,79,2,31.7,0.0
53233,2023-02-09,108,3,29.0,0.957
53233,2023-02-10,84,4,24.2,0.0
53233,2023-02-11,67,5,28.0,0.0
53233,2023-02-12,67,6,37.2,0.0
53233,2023-02-13,75,0,35.5,0.0
53233,2023-02-14,101,1,37.1,0.039
53233,2023-02-15,89,2,35.4,0.007
53233,2023-02-16,88,3,18.4,0.309
53233,2023-02-17,107,4,9.2,0.0
53233,2023-02-18,69,5,24.3,0.0
53233,2023-02-19,73,6,34.1,0.0
53233,2023-02-20,93,0,28.9,0.0
53233,2023-02-21,91,1,20.7,0.011
53233,2023-02-22,115,2,19.9,0.648
53233,2023-02-23,88,3,22.6,0.066
53233,2023-02-24,77,4,11.4,0.02
53233,2023-02-25,65,5,23.1,0.057
53233,2023-02-26,53,6,28.1,0.0
53233,2023-02-27,126,0,28.9,2.006
53233,2023-02-28,86,1,33.9,0.0
53233,2023-03-01,92,2,37.8,0.0
53233,2023-03-02,90,3,28.2,0.0
53233,2023-03-03,88,4,28.5,0.0
53233,2023-03-04,55,5,34.9,0.031
53233,2023-03-05,62,6,32.8,0.02
53233,2023-03-06,66,0,32.9,0.473
53233,2023-03-07,84,1,30.1,0.001
53233,2023-03-08,100,2,31.2,0.0
53233,2023-03-09,115,3,28.8,0.454
53233,2023-03-10,65,4,25.7,0.465
53233,2023-03-11,65,5,25.5,0.011
53233,2023-03-12,74,6,27.5,0.111
53233,2023-03-13,103,0,19.7,0.04
53233,2023-03-14,57,1,17.8,0.0
53233,2023-03-21,46,1,36.4,0.0
53233,2023-03-22,107,2,39.4,0.0
53233,2023-03-23,102,3,33.4,0.032
53233,2023-03-24,103,4,31.1,0.0
53233,2023-03-25,65,5,27.7,0.66
53233,2023-03-26,66,6,32.6,0.107
53233,2023-03-27,88,0,30.5,0.005
53233,2023-03-28,97,1,35.1,0.0
53233,2023-03-29,101,2,28.1,0.0
53233,2023-03-30,38,3,28.7,0.0
53233,2023-04-01,44,5,30.8,0.011
53233,2023-04-02,68,6,33.6,0.0
53233,2023-04-03,90,0,48.1,0.211
53233,2023-04-04,91,1,38.6,0.523
53233,2023-04-05,78,2,47.9,0.339
53233,2023-04-06,89,3,36.3,0.0
53233,2023-04-07,102,4,31.8,0.0
53233,2023-04-08,64,5,45.6,0.0
53233,2023-04-09,69,6,53.2,0.0
53233,2023-04-10,93,0,58.8,0.0
53233,2023-04-11,69,1,66.5,0.0
53233,2023-04-12,84,2,70.8,0.0
53233,2023-04-13,97,3,69.7,0.0
53233,2023-04-14,63,4,66.1,0.0
53233,2023-04-15,62,5,67.0,0.012
53233,2023-04-16,57,6,47.1,0.162
53233,2023-04-17,76,0,25.4,0.023
53233,2023-04-18,99,1,38.5,0.0
53233,2023-04-19,80,2,33.8,0.119
53233,2023-04-20,96,3,53.6,0.16
53235,2023-02-08,1,2,31.7,0.0
53235,2023-02-14,1,1,37.1,0.039
53235,2023-02-17,2,4,9.2,0.0
53235,2023-02-20,1,0,28.9,0.0
53235,2023-02-28,2,1,33.9,0.0
53235,2023-03-08,1,2,31.2,0.0
53235,2023-03-14,3,1,17.8,0.0
53235,2023-03-22,2,2,39.4,0.0
53235,2023-03-23,2,3,33.4,0.032
53235,2023-04-03,2,0,48.1,0.211
53235,2023-04-05,1,2,47.9,0.339
53295,2023-02-06,1,0,23.7,0.0
53295,2023-02-07,2,1,33.1,0.0
53295,2023-02-09,2,3,29.0,0.957
53295,2023-02-10,1,4,24.2,0.0
53295,2023-02-11,2,5,28.0,0.0
53295,2023-02-12,4,6,37.2,0.0
53295,2023-02-13,1,0,35.5,0.0
53295,2023-02-14,1,1,37.1,0.039
53295,2023-02-16,3,3,18.4,0.309
53295,2023-02-17,5,4,9.2,0.0
53295,2023-02-18,2,5,24.3,0.0
53295,2023-02-19,2,6,34.1,0.0
53295,2023-02-20,2,0,28.9,0.0
53295,2023-02-21,1,1,20.7,0.011
53295,2023-02-23,1,3,22.6,0.066
53295,2023-02-25,1,5,23.1,0.057
53295,2023-02-28,1,1,33.9,0.0
53295,2023-03-01,1,2,37.8,0.0
53295,2023-03-02,1,3,28.2,0.0
53295,2023-03-03,4,4,28.5,0.0
53295,2023-03-04,4,5,34.9,0.031
53295,2023-03-05,4,6,32.8,0.02
53295,2023-03-09,2,3,28.8,0.454
53295,2023-03-10,2,4,25.7,0.465
53295,2023-03-11,1,5,25.5,0.011
53295,2023-03-13,1,0,19.7,0.04
53295,2023-03-14,1,1,17.8,0.0
53295,2023-03-22,2,2,39.4,0.0
53295,2023-03-24,3,4,31.1,0.0
53295,2023-03-26,1,6,32.6,0.107
53295,2023-03-28,1,1,35.1,0.0
53295,2023-03-29,1,2,28.1,0.0
53295,2023-04-01,1,5,30.8,0.011
53295,2023-04-02,1,6,33.6,0.0
53295,2023-04-03,2,0,48.1,0.211
53295,2023-04-04,1,1,38.6,0.523
53295,2023-04-06,2,3,36.3,0.0
53295,2023-04-07,1,4,31.8,0.0
53295,2023-04-08,2,5,45.6,0.0
53295,2023-04-12,1,2,70.8,0.0
53295,2023-04-13,4,3,69.7,0.0
53295,2023-04-14,4,4,66.1,0.0
53295,2023-04-15,2,5,67.0,0.012
53295,2023-04-16,2,6,47.1,0.162
53295,2023-04-19,1,2,33.8,0.119
53295,2023-04-20,2,3,53.6,0.16
